fragment_id,candidate_type,expected_path_length,expected_nodes_visited,expected_context_tokens,expected_reasoning_steps,ambiguity_penalty,cross_branch_jump_penalty,missing_evidence_penalty,trace_complexity,citation_locality,trace_clarity,tree_complexity,total_cost,objective_J,num_nodes,max_depth
frag_01454,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_01454,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_01454,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01454,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01454,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01459,source_order_tree,1.5,3.0,21.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1927,0.0052,3,2
frag_01459,evidence_role_tree,2.0,5.0,27.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3053,0.1328,5,2
frag_01459,question_intent_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_01459,class_objective_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_01459,hybrid_optimized_tree,2.0,4.0,22.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2237,-0.0313,4,2
frag_01464,source_order_tree,1.686,2.915,20.8,1.457,0.0,0.0,0.0,0.5,0.771,0.667,0.35,0.2077,0.0112,4,3
frag_01464,evidence_role_tree,2.0,3.915,21.0,2.457,0.0,0.457,0.0,0.333,0.771,0.75,0.45,0.2573,0.0591,7,2
frag_01464,question_intent_tree,2.0,3.457,18.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2186,-0.0214,6,2
frag_01464,class_objective_tree,2.0,3.457,18.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2186,-0.0214,6,2
frag_01464,hybrid_optimized_tree,1.457,2.915,16.0,1.457,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1741,-0.0734,5,2
frag_01468,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_01468,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01468,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01468,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01468,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_01470,source_order_tree,1.0,2.0,13.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1138,-0.1851,2,1
frag_01470,evidence_role_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_01470,question_intent_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_01470,class_objective_tree,2.0,3.0,16.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2027,-0.0598,3,2
frag_01470,hybrid_optimized_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_01471,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_01471,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_01471,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01471,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01471,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01472,source_order_tree,1.5,3.0,19.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1907,0.0032,3,2
frag_01472,evidence_role_tree,2.0,5.0,25.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3033,0.1308,5,2
frag_01472,question_intent_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01472,class_objective_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01472,hybrid_optimized_tree,2.0,4.0,20.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2217,-0.0333,4,2
frag_01488,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01488,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01488,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01488,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01488,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01490,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01490,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01490,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01490,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01490,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01491,source_order_tree,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1168,-0.1821,2,1
frag_01491,evidence_role_tree,2.0,3.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2057,-0.0568,3,2
frag_01491,question_intent_tree,2.0,3.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2057,-0.0568,3,2
frag_01491,class_objective_tree,2.0,3.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2057,-0.0568,3,2
frag_01491,hybrid_optimized_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_01492,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_01492,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_01492,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_01492,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_01492,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_01493,source_order_tree,2.156,3.437,30.4,1.875,0.0,0.0,0.0,0.5,0.719,0.667,0.35,0.2536,0.065,4,3
frag_01493,evidence_role_tree,2.0,4.125,25.4,2.563,0.0,0.563,0.0,0.333,0.719,0.75,0.45,0.2709,0.0806,7,2
frag_01493,question_intent_tree,2.0,3.563,22.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2238,-0.0162,6,2
frag_01493,class_objective_tree,2.0,3.563,22.6,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2238,-0.0162,6,2
frag_01493,hybrid_optimized_tree,1.563,3.125,20.4,1.563,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1874,-0.0601,5,2
frag_01494,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_01494,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_01494,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01494,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01494,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01499,source_order_tree,1.5,3.0,20.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1917,0.0042,3,2
frag_01499,evidence_role_tree,2.0,5.0,26.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3043,0.1318,5,2
frag_01499,question_intent_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01499,class_objective_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01499,hybrid_optimized_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01500,source_order_tree,1.686,2.915,19.3,1.457,0.0,0.0,0.0,0.5,0.771,0.667,0.35,0.2063,0.0098,4,3
frag_01500,evidence_role_tree,2.0,3.915,20.0,2.457,0.0,0.457,0.0,0.333,0.771,0.75,0.45,0.2563,0.0581,7,2
frag_01500,question_intent_tree,2.0,3.457,17.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2176,-0.0224,6,2
frag_01500,class_objective_tree,2.0,3.457,17.7,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.4,0.2176,-0.0224,6,2
frag_01500,hybrid_optimized_tree,1.457,2.915,15.0,1.457,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.1731,-0.0744,5,2
frag_01504,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01504,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01504,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01504,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01504,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01506,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01506,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01506,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01506,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01506,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01537,source_order_tree,1.5,3.0,18.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1897,0.0022,3,2
frag_01537,evidence_role_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_01537,question_intent_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_01537,class_objective_tree,2.0,5.0,24.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3023,0.1298,5,2
frag_01537,hybrid_optimized_tree,2.0,4.0,19.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2207,-0.0343,4,2
frag_01541,source_order_tree,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1148,-0.1841,2,1
frag_01541,evidence_role_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_01541,question_intent_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_01541,class_objective_tree,2.0,3.0,17.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2037,-0.0588,3,2
frag_01541,hybrid_optimized_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_01542,source_order_tree,1.217,2.217,15.2,1.217,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.145,-0.1175,3,2
frag_01542,evidence_role_tree,2.0,3.0,16.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2079,-0.0396,5,2
frag_01542,question_intent_tree,2.0,3.0,16.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2079,-0.0396,5,2
frag_01542,class_objective_tree,2.0,3.0,16.2,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.35,0.2079,-0.0396,5,2
frag_01542,hybrid_optimized_tree,1.0,2.0,11.2,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.2,0.1146,-0.1769,3,1
frag_01543,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_01543,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01543,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01543,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01543,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_01544,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01544,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01544,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01544,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01544,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01545,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01545,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01545,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01545,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01545,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01548,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01548,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01548,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01548,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01548,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01551,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_01551,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01551,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01551,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01551,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_01552,source_order_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01552,evidence_role_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_01552,question_intent_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_01552,class_objective_tree,2.0,3.0,31.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2677,0.0052,3,2
frag_01552,hybrid_optimized_tree,1.0,2.0,26.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1768,-0.1221,2,1
frag_01554,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_01554,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_01554,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01554,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01554,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01555,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_01555,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_01555,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01555,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01555,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01557,source_order_tree,2.477,3.652,42.9,2.303,0.0,0.0,0.326,0.5,0.826,0.667,0.35,0.3175,0.1128,4,3
frag_01557,evidence_role_tree,2.0,3.697,32.7,2.348,0.0,0.348,0.326,0.333,0.826,0.75,0.45,0.2921,0.0857,7,2
frag_01557,question_intent_tree,2.0,3.348,30.9,2.0,0.0,0.0,0.326,0.333,1.0,0.75,0.4,0.262,0.022,6,2
frag_01557,class_objective_tree,2.0,3.348,30.9,2.0,0.0,0.0,0.326,0.333,1.0,0.75,0.4,0.262,0.022,6,2
frag_01557,hybrid_optimized_tree,1.348,2.697,27.7,1.348,0.0,0.0,0.326,0.333,1.0,0.75,0.35,0.209,-0.0385,5,2
frag_01559,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01559,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01559,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01559,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01559,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01560,source_order_tree,1.5,3.0,26.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1977,0.0102,3,2
frag_01560,evidence_role_tree,2.0,5.0,32.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3103,0.1378,5,2
frag_01560,question_intent_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01560,class_objective_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01560,hybrid_optimized_tree,2.0,4.0,27.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2287,-0.0263,4,2
frag_01561,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01561,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01561,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01561,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01561,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01565,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_01565,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01565,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01565,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01565,hybrid_optimized_tree,1.0,2.0,9.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1098,-0.1891,2,1
frag_01566,source_order_tree,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1128,-0.1861,2,1
frag_01566,evidence_role_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01566,question_intent_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01566,class_objective_tree,2.0,3.0,15.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2017,-0.0608,3,2
frag_01566,hybrid_optimized_tree,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1108,-0.1881,2,1
frag_01567,source_order_tree,1.5,3.0,20.0,1.0,0.0,0.0,0.0,0.333,0.5,0.75,0.25,0.1917,0.0042,3,2
frag_01567,evidence_role_tree,2.0,5.0,26.0,3.0,0.0,1.0,0.0,0.333,0.5,0.75,0.35,0.3043,0.1318,5,2
frag_01567,question_intent_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01567,class_objective_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01567,hybrid_optimized_tree,2.0,4.0,21.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.3,0.2227,-0.0323,4,2
frag_01568,source_order_tree,1.0,2.0,30.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1808,-0.1181,2,1
frag_01568,evidence_role_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01568,question_intent_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01568,class_objective_tree,2.0,3.0,33.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2697,0.0072,3,2
frag_01568,hybrid_optimized_tree,1.0,2.0,28.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1788,-0.1201,2,1
frag_01582,source_order_tree,1.0,2.0,23.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1738,-0.1251,2,1
frag_01582,evidence_role_tree,2.0,3.0,26.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2627,0.0002,3,2
frag_01582,question_intent_tree,2.0,3.0,26.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2627,0.0002,3,2
frag_01582,class_objective_tree,2.0,3.0,26.0,2.0,0.0,0.0,0.5,0.333,1.0,0.75,0.25,0.2627,0.0002,3,2
frag_01582,hybrid_optimized_tree,1.0,2.0,21.0,1.0,0.0,0.0,0.5,0.167,1.0,0.857,0.15,0.1718,-0.1271,2,1
frag_01586,source_order_tree,1.0,2.0,11.0,1.0,0.0,0.0,0.0,0.167,1.0,0.857,0.15,0.1118,-0.1871,2,1
frag_01586,evidence_role_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01586,question_intent_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
frag_01586,class_objective_tree,2.0,3.0,14.0,2.0,0.0,0.0,0.0,0.333,1.0,0.75,0.25,0.2007,-0.0618,3,2
