document_id,file_path,file_name,extension,file_size_bytes,modified_time,detected_loader,load_status,character_count,token_estimate,document_title_guess,possible_domain_hints
doc_0217,C:\Work\Answer-Aware-parser\sample_corpus\dev\5f32adcfe8dd405e93994babc8ab681c.json,5f32adcfe8dd405e93994babc8ab681c.json,.json,98163,2026-07-01T23:04:21,json,loaded,161122,40280,{,"[""general""]"
doc_0218,C:\Work\Answer-Aware-parser\sample_corpus\dev\5f32adcfe8dd405e93994babc8ab681c.pdf,5f32adcfe8dd405e93994babc8ab681c.pdf,.pdf,48723,2026-07-01T23:04:32,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0219,C:\Work\Answer-Aware-parser\sample_corpus\dev\5f9e7b09281aad0e829b4ac500bbc419.json,5f9e7b09281aad0e829b4ac500bbc419.json,.json,76339,2026-07-01T23:04:27,json,loaded,134851,33713,{,"[""general""]"
doc_0220,C:\Work\Answer-Aware-parser\sample_corpus\dev\5f9e7b09281aad0e829b4ac500bbc419.pdf,5f9e7b09281aad0e829b4ac500bbc419.pdf,.pdf,137478,2026-07-01T23:04:43,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0221,C:\Work\Answer-Aware-parser\sample_corpus\dev\5fb204081504735f163d0edbf37ef883.json,5fb204081504735f163d0edbf37ef883.json,.json,172416,2026-07-01T23:04:39,json,loaded,297055,74264,{,"[""general""]"
doc_0222,C:\Work\Answer-Aware-parser\sample_corpus\dev\5fb204081504735f163d0edbf37ef883.pdf,5fb204081504735f163d0edbf37ef883.pdf,.pdf,170950,2026-07-01T23:04:19,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0223,C:\Work\Answer-Aware-parser\sample_corpus\dev\60e406f5b6f6ae7121f8684fb3e4b05e.json,60e406f5b6f6ae7121f8684fb3e4b05e.json,.json,77534,2026-07-01T23:04:24,json,loaded,132243,33061,{,"[""hr""]"
doc_0224,C:\Work\Answer-Aware-parser\sample_corpus\dev\60e406f5b6f6ae7121f8684fb3e4b05e.pdf,60e406f5b6f6ae7121f8684fb3e4b05e.pdf,.pdf,169469,2026-07-01T23:04:42,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0225,C:\Work\Answer-Aware-parser\sample_corpus\dev\60e7fe63d733f2f893e4b6d9d7590105.json,60e7fe63d733f2f893e4b6d9d7590105.json,.json,52938,2026-07-01T23:04:43,json,loaded,84996,21249,{,"[""general""]"
doc_0226,C:\Work\Answer-Aware-parser\sample_corpus\dev\60e7fe63d733f2f893e4b6d9d7590105.pdf,60e7fe63d733f2f893e4b6d9d7590105.pdf,.pdf,927834,2026-07-01T23:04:18,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0227,C:\Work\Answer-Aware-parser\sample_corpus\dev\6190e50da43451c5463fc1fb5ba7db45.json,6190e50da43451c5463fc1fb5ba7db45.json,.json,86918,2026-07-01T23:04:30,json,loaded,150288,37572,{,"[""general""]"
doc_0228,C:\Work\Answer-Aware-parser\sample_corpus\dev\6190e50da43451c5463fc1fb5ba7db45.pdf,6190e50da43451c5463fc1fb5ba7db45.pdf,.pdf,927834,2026-07-01T23:04:16,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0229,C:\Work\Answer-Aware-parser\sample_corpus\dev\632896bb434af9f269364776765a8a83.json,632896bb434af9f269364776765a8a83.json,.json,55987,2026-07-01T23:04:24,json,loaded,90895,22724,{,"[""general""]"
doc_0230,C:\Work\Answer-Aware-parser\sample_corpus\dev\632896bb434af9f269364776765a8a83.pdf,632896bb434af9f269364776765a8a83.pdf,.pdf,43105,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0231,C:\Work\Answer-Aware-parser\sample_corpus\dev\639580d42970e5defa0edcdfeebd9c16.json,639580d42970e5defa0edcdfeebd9c16.json,.json,82591,2026-07-01T23:04:34,json,loaded,134869,33717,{,"[""general""]"
doc_0232,C:\Work\Answer-Aware-parser\sample_corpus\dev\639580d42970e5defa0edcdfeebd9c16.pdf,639580d42970e5defa0edcdfeebd9c16.pdf,.pdf,75804,2026-07-01T23:04:16,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0233,C:\Work\Answer-Aware-parser\sample_corpus\dev\65284013fe496c70e2976333eeb4abae.json,65284013fe496c70e2976333eeb4abae.json,.json,99908,2026-07-01T23:04:18,json,loaded,169873,42468,{,"[""general""]"
doc_0234,C:\Work\Answer-Aware-parser\sample_corpus\dev\65284013fe496c70e2976333eeb4abae.pdf,65284013fe496c70e2976333eeb4abae.pdf,.pdf,130218,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0235,C:\Work\Answer-Aware-parser\sample_corpus\dev\655b1f6aa9c1e5daf366f0ab9014687b.json,655b1f6aa9c1e5daf366f0ab9014687b.json,.json,42084,2026-07-01T23:04:26,json,loaded,68513,17128,{,"[""general""]"
doc_0236,C:\Work\Answer-Aware-parser\sample_corpus\dev\655b1f6aa9c1e5daf366f0ab9014687b.pdf,655b1f6aa9c1e5daf366f0ab9014687b.pdf,.pdf,618805,2026-07-01T23:04:20,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0237,C:\Work\Answer-Aware-parser\sample_corpus\dev\658be0c705f43657a86f4182a9e524fd.json,658be0c705f43657a86f4182a9e524fd.json,.json,120132,2026-07-01T23:04:41,json,loaded,213618,53404,{,"[""general""]"
doc_0238,C:\Work\Answer-Aware-parser\sample_corpus\dev\658be0c705f43657a86f4182a9e524fd.pdf,658be0c705f43657a86f4182a9e524fd.pdf,.pdf,1101124,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0239,C:\Work\Answer-Aware-parser\sample_corpus\dev\67a0f5b8398b39155067f20915efe454.json,67a0f5b8398b39155067f20915efe454.json,.json,57527,2026-07-01T23:04:36,json,loaded,94463,23616,{,"[""general""]"
doc_0240,C:\Work\Answer-Aware-parser\sample_corpus\dev\67a0f5b8398b39155067f20915efe454.pdf,67a0f5b8398b39155067f20915efe454.pdf,.pdf,106796,2026-07-01T23:04:15,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0241,C:\Work\Answer-Aware-parser\sample_corpus\dev\67aba113a9b4e546ddf93d06e54ad287.json,67aba113a9b4e546ddf93d06e54ad287.json,.json,73300,2026-07-01T23:04:14,json,loaded,117405,29351,{,"[""general""]"
doc_0242,C:\Work\Answer-Aware-parser\sample_corpus\dev\67aba113a9b4e546ddf93d06e54ad287.pdf,67aba113a9b4e546ddf93d06e54ad287.pdf,.pdf,72894,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0243,C:\Work\Answer-Aware-parser\sample_corpus\dev\67f2cd9df56c0c6d5951985bffc1eb40.json,67f2cd9df56c0c6d5951985bffc1eb40.json,.json,45955,2026-07-01T23:04:22,json,loaded,77868,19467,{,"[""general""]"
doc_0244,C:\Work\Answer-Aware-parser\sample_corpus\dev\67f2cd9df56c0c6d5951985bffc1eb40.pdf,67f2cd9df56c0c6d5951985bffc1eb40.pdf,.pdf,76699,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0245,C:\Work\Answer-Aware-parser\sample_corpus\dev\68788e471e32b3589afee0bfb661042a.json,68788e471e32b3589afee0bfb661042a.json,.json,100468,2026-07-01T23:04:15,json,loaded,171865,42966,{,"[""finance""]"
doc_0246,C:\Work\Answer-Aware-parser\sample_corpus\dev\68788e471e32b3589afee0bfb661042a.pdf,68788e471e32b3589afee0bfb661042a.pdf,.pdf,520628,2026-07-01T23:04:19,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0247,C:\Work\Answer-Aware-parser\sample_corpus\dev\6a6cdcc9aa172495e08204d4893ee018.json,6a6cdcc9aa172495e08204d4893ee018.json,.json,73373,2026-07-01T23:04:34,json,loaded,119483,29871,{,"[""general""]"
doc_0248,C:\Work\Answer-Aware-parser\sample_corpus\dev\6a6cdcc9aa172495e08204d4893ee018.pdf,6a6cdcc9aa172495e08204d4893ee018.pdf,.pdf,62049,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0249,C:\Work\Answer-Aware-parser\sample_corpus\dev\6acd4a68d18f349e3773e5b8369479d1.json,6acd4a68d18f349e3773e5b8369479d1.json,.json,49673,2026-07-01T23:04:12,json,loaded,84278,21070,{,"[""general""]"
doc_0250,C:\Work\Answer-Aware-parser\sample_corpus\dev\6acd4a68d18f349e3773e5b8369479d1.pdf,6acd4a68d18f349e3773e5b8369479d1.pdf,.pdf,26018,2026-07-01T23:04:23,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0251,C:\Work\Answer-Aware-parser\sample_corpus\dev\6bdb9dcbd8b5ab5fe4e94a761a17cc08.json,6bdb9dcbd8b5ab5fe4e94a761a17cc08.json,.json,53272,2026-07-01T23:04:12,json,loaded,91207,22802,{,"[""general""]"
doc_0252,C:\Work\Answer-Aware-parser\sample_corpus\dev\6bdb9dcbd8b5ab5fe4e94a761a17cc08.pdf,6bdb9dcbd8b5ab5fe4e94a761a17cc08.pdf,.pdf,73631,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0253,C:\Work\Answer-Aware-parser\sample_corpus\dev\6c7eaa692c25edb5cc125d550deb77ca.json,6c7eaa692c25edb5cc125d550deb77ca.json,.json,77864,2026-07-01T23:04:35,json,loaded,137697,34424,{,"[""finance""]"
doc_0254,C:\Work\Answer-Aware-parser\sample_corpus\dev\6c7eaa692c25edb5cc125d550deb77ca.pdf,6c7eaa692c25edb5cc125d550deb77ca.pdf,.pdf,11587775,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0255,C:\Work\Answer-Aware-parser\sample_corpus\dev\6cd66ee81b5b1225e601b3c31b157ae2.json,6cd66ee81b5b1225e601b3c31b157ae2.json,.json,128322,2026-07-01T23:04:33,json,loaded,227269,56817,{,"[""general""]"
doc_0256,C:\Work\Answer-Aware-parser\sample_corpus\dev\6cd66ee81b5b1225e601b3c31b157ae2.pdf,6cd66ee81b5b1225e601b3c31b157ae2.pdf,.pdf,71543,2026-07-01T23:04:37,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0257,C:\Work\Answer-Aware-parser\sample_corpus\dev\6d966ad0524ed9856b3f5191d05783d3.json,6d966ad0524ed9856b3f5191d05783d3.json,.json,158163,2026-07-01T23:04:12,json,loaded,265522,66380,{,"[""general""]"
doc_0258,C:\Work\Answer-Aware-parser\sample_corpus\dev\6d966ad0524ed9856b3f5191d05783d3.pdf,6d966ad0524ed9856b3f5191d05783d3.pdf,.pdf,2575855,2026-07-01T23:04:17,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0259,C:\Work\Answer-Aware-parser\sample_corpus\dev\6db25bbf0857ae5bad27425935037103.json,6db25bbf0857ae5bad27425935037103.json,.json,67938,2026-07-01T23:04:41,json,loaded,110567,27642,{,"[""general""]"
doc_0260,C:\Work\Answer-Aware-parser\sample_corpus\dev\6db25bbf0857ae5bad27425935037103.pdf,6db25bbf0857ae5bad27425935037103.pdf,.pdf,39666,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0261,C:\Work\Answer-Aware-parser\sample_corpus\dev\6e24627ee35a3397ec552af56e6bd595.json,6e24627ee35a3397ec552af56e6bd595.json,.json,88668,2026-07-01T23:04:45,json,loaded,154347,38587,{,"[""general""]"
doc_0262,C:\Work\Answer-Aware-parser\sample_corpus\dev\6e24627ee35a3397ec552af56e6bd595.pdf,6e24627ee35a3397ec552af56e6bd595.pdf,.pdf,158123,2026-07-01T23:04:32,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0263,C:\Work\Answer-Aware-parser\sample_corpus\dev\6f99a700db4e43c1bc6abf015c2b677a.json,6f99a700db4e43c1bc6abf015c2b677a.json,.json,74091,2026-07-01T23:04:42,json,loaded,124307,31077,{,"[""general""]"
doc_0264,C:\Work\Answer-Aware-parser\sample_corpus\dev\6f99a700db4e43c1bc6abf015c2b677a.pdf,6f99a700db4e43c1bc6abf015c2b677a.pdf,.pdf,42462,2026-07-01T23:04:31,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0265,C:\Work\Answer-Aware-parser\sample_corpus\dev\70ca861e925bb24651601a11efc7abf1.json,70ca861e925bb24651601a11efc7abf1.json,.json,64380,2026-07-01T23:04:17,json,loaded,109585,27396,{,"[""general""]"
doc_0266,C:\Work\Answer-Aware-parser\sample_corpus\dev\70ca861e925bb24651601a11efc7abf1.pdf,70ca861e925bb24651601a11efc7abf1.pdf,.pdf,182957,2026-07-01T23:04:22,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0267,C:\Work\Answer-Aware-parser\sample_corpus\dev\710cb523dee82d62d1ce71ff7333ba2b.json,710cb523dee82d62d1ce71ff7333ba2b.json,.json,111357,2026-07-01T23:04:33,json,loaded,186689,46672,{,"[""finance""]"
doc_0268,C:\Work\Answer-Aware-parser\sample_corpus\dev\710cb523dee82d62d1ce71ff7333ba2b.pdf,710cb523dee82d62d1ce71ff7333ba2b.pdf,.pdf,520025,2026-07-01T23:04:42,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0269,C:\Work\Answer-Aware-parser\sample_corpus\dev\7497b6c908b9df44ba2fbfdd6cd3d577.json,7497b6c908b9df44ba2fbfdd6cd3d577.json,.json,32605,2026-07-01T23:04:24,json,loaded,53326,13332,{,"[""general""]"
doc_0270,C:\Work\Answer-Aware-parser\sample_corpus\dev\7497b6c908b9df44ba2fbfdd6cd3d577.pdf,7497b6c908b9df44ba2fbfdd6cd3d577.pdf,.pdf,862743,2026-07-01T23:04:38,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0271,C:\Work\Answer-Aware-parser\sample_corpus\dev\74a3ff891297168a52a0a014b4919f78.json,74a3ff891297168a52a0a014b4919f78.json,.json,74045,2026-07-01T23:04:13,json,loaded,118758,29690,{,"[""general""]"
doc_0272,C:\Work\Answer-Aware-parser\sample_corpus\dev\74a3ff891297168a52a0a014b4919f78.pdf,74a3ff891297168a52a0a014b4919f78.pdf,.pdf,74076,2026-07-01T23:04:39,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0273,C:\Work\Answer-Aware-parser\sample_corpus\dev\7538ca71174065862f6aeaffdc7a5f5f.json,7538ca71174065862f6aeaffdc7a5f5f.json,.json,94662,2026-07-01T23:04:41,json,loaded,166621,41655,{,"[""general""]"
doc_0274,C:\Work\Answer-Aware-parser\sample_corpus\dev\7538ca71174065862f6aeaffdc7a5f5f.pdf,7538ca71174065862f6aeaffdc7a5f5f.pdf,.pdf,70175,2026-07-01T23:04:21,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0275,C:\Work\Answer-Aware-parser\sample_corpus\dev\757d2de493d8a5ccd38a9b526c891e4b.json,757d2de493d8a5ccd38a9b526c891e4b.json,.json,92882,2026-07-01T23:04:21,json,loaded,156620,39155,{,"[""general""]"
doc_0276,C:\Work\Answer-Aware-parser\sample_corpus\dev\757d2de493d8a5ccd38a9b526c891e4b.pdf,757d2de493d8a5ccd38a9b526c891e4b.pdf,.pdf,74982,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0277,C:\Work\Answer-Aware-parser\sample_corpus\dev\764888c1d1148c529e7203e6997c3e01.json,764888c1d1148c529e7203e6997c3e01.json,.json,64741,2026-07-01T23:04:30,json,loaded,110755,27689,{,"[""general""]"
doc_0278,C:\Work\Answer-Aware-parser\sample_corpus\dev\764888c1d1148c529e7203e6997c3e01.pdf,764888c1d1148c529e7203e6997c3e01.pdf,.pdf,32750,2026-07-01T23:04:37,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0279,C:\Work\Answer-Aware-parser\sample_corpus\dev\77610b37cb6c2e2a308336999e888bff.json,77610b37cb6c2e2a308336999e888bff.json,.json,230109,2026-07-01T23:04:37,json,loaded,409955,102489,{,"[""general""]"
doc_0280,C:\Work\Answer-Aware-parser\sample_corpus\dev\77610b37cb6c2e2a308336999e888bff.pdf,77610b37cb6c2e2a308336999e888bff.pdf,.pdf,142557,2026-07-01T23:04:35,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0281,C:\Work\Answer-Aware-parser\sample_corpus\dev\784ffc40b8607b94b6f8b8f5a750ad65.json,784ffc40b8607b94b6f8b8f5a750ad65.json,.json,67520,2026-07-01T23:04:14,json,loaded,117353,29338,{,"[""general""]"
doc_0282,C:\Work\Answer-Aware-parser\sample_corpus\dev\784ffc40b8607b94b6f8b8f5a750ad65.pdf,784ffc40b8607b94b6f8b8f5a750ad65.pdf,.pdf,20436,2026-07-01T23:04:31,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0283,C:\Work\Answer-Aware-parser\sample_corpus\dev\78dbdf3d45453c264f21590f247620c8.json,78dbdf3d45453c264f21590f247620c8.json,.json,129999,2026-07-01T23:04:14,json,loaded,222200,55550,{,"[""finance""]"
doc_0284,C:\Work\Answer-Aware-parser\sample_corpus\dev\78dbdf3d45453c264f21590f247620c8.pdf,78dbdf3d45453c264f21590f247620c8.pdf,.pdf,137739,2026-07-01T23:04:14,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0285,C:\Work\Answer-Aware-parser\sample_corpus\dev\798620f02a15a34e0204fe4dc11765cf.json,798620f02a15a34e0204fe4dc11765cf.json,.json,64237,2026-07-01T23:04:26,json,loaded,112160,28040,{,"[""general""]"
doc_0286,C:\Work\Answer-Aware-parser\sample_corpus\dev\798620f02a15a34e0204fe4dc11765cf.pdf,798620f02a15a34e0204fe4dc11765cf.pdf,.pdf,35311,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0287,C:\Work\Answer-Aware-parser\sample_corpus\dev\7a2c1ae88153d82ea24470d6f2d204d1.json,7a2c1ae88153d82ea24470d6f2d204d1.json,.json,54461,2026-07-01T23:04:23,json,loaded,86971,21743,{,"[""finance""]"
doc_0288,C:\Work\Answer-Aware-parser\sample_corpus\dev\7a2c1ae88153d82ea24470d6f2d204d1.pdf,7a2c1ae88153d82ea24470d6f2d204d1.pdf,.pdf,517754,2026-07-01T23:04:43,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0289,C:\Work\Answer-Aware-parser\sample_corpus\dev\7a43af04039567a7cc88543062010a44.json,7a43af04039567a7cc88543062010a44.json,.json,119862,2026-07-01T23:04:13,json,loaded,210422,52606,{,"[""general""]"
doc_0290,C:\Work\Answer-Aware-parser\sample_corpus\dev\7a43af04039567a7cc88543062010a44.pdf,7a43af04039567a7cc88543062010a44.pdf,.pdf,56965,2026-07-01T23:04:40,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0291,C:\Work\Answer-Aware-parser\sample_corpus\dev\7cb0bf045808e16ca43e9ce9bc06088d.json,7cb0bf045808e16ca43e9ce9bc06088d.json,.json,125354,2026-07-01T23:04:21,json,loaded,214929,53732,{,"[""security""]"
doc_0292,C:\Work\Answer-Aware-parser\sample_corpus\dev\7cb0bf045808e16ca43e9ce9bc06088d.pdf,7cb0bf045808e16ca43e9ce9bc06088d.pdf,.pdf,60809,2026-07-01T23:04:22,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0293,C:\Work\Answer-Aware-parser\sample_corpus\dev\7d631ffe5ff034d0ea9053d89a327ca3.json,7d631ffe5ff034d0ea9053d89a327ca3.json,.json,32951,2026-07-01T23:04:29,json,loaded,49511,12378,{,"[""general""]"
doc_0294,C:\Work\Answer-Aware-parser\sample_corpus\dev\7d631ffe5ff034d0ea9053d89a327ca3.pdf,7d631ffe5ff034d0ea9053d89a327ca3.pdf,.pdf,7082348,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0295,C:\Work\Answer-Aware-parser\sample_corpus\dev\7f701fa00297a0c6e343bc1d38e0d31c.json,7f701fa00297a0c6e343bc1d38e0d31c.json,.json,91995,2026-07-01T23:04:32,json,loaded,155111,38778,{,"[""general""]"
doc_0296,C:\Work\Answer-Aware-parser\sample_corpus\dev\7f701fa00297a0c6e343bc1d38e0d31c.pdf,7f701fa00297a0c6e343bc1d38e0d31c.pdf,.pdf,48377,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0297,C:\Work\Answer-Aware-parser\sample_corpus\dev\80049503d48193a25410ac8796ccf97a.json,80049503d48193a25410ac8796ccf97a.json,.json,200315,2026-07-01T23:04:23,json,loaded,340083,85021,{,"[""finance""]"
doc_0298,C:\Work\Answer-Aware-parser\sample_corpus\dev\80049503d48193a25410ac8796ccf97a.pdf,80049503d48193a25410ac8796ccf97a.pdf,.pdf,749117,2026-07-01T23:04:31,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0299,C:\Work\Answer-Aware-parser\sample_corpus\dev\814795f164b6a3e1d39d22c3814cc288.json,814795f164b6a3e1d39d22c3814cc288.json,.json,80767,2026-07-01T23:04:14,json,loaded,138111,34528,{,"[""general""]"
doc_0300,C:\Work\Answer-Aware-parser\sample_corpus\dev\814795f164b6a3e1d39d22c3814cc288.pdf,814795f164b6a3e1d39d22c3814cc288.pdf,.pdf,1325624,2026-07-01T23:04:38,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0301,C:\Work\Answer-Aware-parser\sample_corpus\dev\8151aa1c9aa6f6a7c9cd3b003dec18e3.json,8151aa1c9aa6f6a7c9cd3b003dec18e3.json,.json,27029,2026-07-01T23:04:18,json,loaded,40916,10229,{,"[""finance""]"
doc_0302,C:\Work\Answer-Aware-parser\sample_corpus\dev\8151aa1c9aa6f6a7c9cd3b003dec18e3.pdf,8151aa1c9aa6f6a7c9cd3b003dec18e3.pdf,.pdf,520648,2026-07-01T23:04:35,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0303,C:\Work\Answer-Aware-parser\sample_corpus\dev\82747e93346ac1d1371db9f7b62a8dcc.json,82747e93346ac1d1371db9f7b62a8dcc.json,.json,73683,2026-07-01T23:04:41,json,loaded,129257,32314,{,"[""general""]"
doc_0304,C:\Work\Answer-Aware-parser\sample_corpus\dev\82747e93346ac1d1371db9f7b62a8dcc.pdf,82747e93346ac1d1371db9f7b62a8dcc.pdf,.pdf,32764,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0305,C:\Work\Answer-Aware-parser\sample_corpus\dev\82c84df601ad7e21b8ff3fe79404c3c8.json,82c84df601ad7e21b8ff3fe79404c3c8.json,.json,130950,2026-07-01T23:04:24,json,loaded,227160,56790,{,"[""general""]"
doc_0306,C:\Work\Answer-Aware-parser\sample_corpus\dev\82c84df601ad7e21b8ff3fe79404c3c8.pdf,82c84df601ad7e21b8ff3fe79404c3c8.pdf,.pdf,57725,2026-07-01T23:04:20,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0307,C:\Work\Answer-Aware-parser\sample_corpus\dev\82f59cefbb50bb0f153ca236d85424db.json,82f59cefbb50bb0f153ca236d85424db.json,.json,66779,2026-07-01T23:04:34,json,loaded,108275,27069,{,"[""general""]"
doc_0308,C:\Work\Answer-Aware-parser\sample_corpus\dev\82f59cefbb50bb0f153ca236d85424db.pdf,82f59cefbb50bb0f153ca236d85424db.pdf,.pdf,189664,2026-07-01T23:04:34,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0309,C:\Work\Answer-Aware-parser\sample_corpus\dev\849a2342faa8e26410e1323932911976.json,849a2342faa8e26410e1323932911976.json,.json,105240,2026-07-01T23:04:31,json,loaded,168682,42170,{,"[""general""]"
doc_0310,C:\Work\Answer-Aware-parser\sample_corpus\dev\849a2342faa8e26410e1323932911976.pdf,849a2342faa8e26410e1323932911976.pdf,.pdf,54747,2026-07-01T23:04:44,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0311,C:\Work\Answer-Aware-parser\sample_corpus\dev\87d7fddb42cdd7554e61be3c70ebb97b.json,87d7fddb42cdd7554e61be3c70ebb97b.json,.json,180656,2026-07-01T23:04:23,json,loaded,307590,76898,{,"[""general""]"
doc_0312,C:\Work\Answer-Aware-parser\sample_corpus\dev\87d7fddb42cdd7554e61be3c70ebb97b.pdf,87d7fddb42cdd7554e61be3c70ebb97b.pdf,.pdf,176699,2026-07-01T23:04:13,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0313,C:\Work\Answer-Aware-parser\sample_corpus\dev\8861895fc6562223f19c2ebcff1db908.json,8861895fc6562223f19c2ebcff1db908.json,.json,118673,2026-07-01T23:04:13,json,loaded,206893,51723,{,"[""general""]"
doc_0314,C:\Work\Answer-Aware-parser\sample_corpus\dev\8861895fc6562223f19c2ebcff1db908.pdf,8861895fc6562223f19c2ebcff1db908.pdf,.pdf,1533638,2026-07-01T23:04:14,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0315,C:\Work\Answer-Aware-parser\sample_corpus\dev\88eb280848fd4008eaa54f6a71823cd5.json,88eb280848fd4008eaa54f6a71823cd5.json,.json,57131,2026-07-01T23:04:28,json,loaded,98613,24653,{,"[""general""]"
doc_0316,C:\Work\Answer-Aware-parser\sample_corpus\dev\88eb280848fd4008eaa54f6a71823cd5.pdf,88eb280848fd4008eaa54f6a71823cd5.pdf,.pdf,68818,2026-07-01T23:04:28,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0317,C:\Work\Answer-Aware-parser\sample_corpus\dev\8973f4f7da31f44e14e540fd2da00723.json,8973f4f7da31f44e14e540fd2da00723.json,.json,121444,2026-07-01T23:04:34,json,loaded,210970,52742,{,"[""general""]"
doc_0318,C:\Work\Answer-Aware-parser\sample_corpus\dev\8973f4f7da31f44e14e540fd2da00723.pdf,8973f4f7da31f44e14e540fd2da00723.pdf,.pdf,62388,2026-07-01T23:04:24,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0319,C:\Work\Answer-Aware-parser\sample_corpus\dev\8b50769888d9c8b5898ac2fb77c1af23.json,8b50769888d9c8b5898ac2fb77c1af23.json,.json,118861,2026-07-01T23:04:30,json,loaded,210225,52556,{,"[""general""]"
doc_0320,C:\Work\Answer-Aware-parser\sample_corpus\dev\8b50769888d9c8b5898ac2fb77c1af23.pdf,8b50769888d9c8b5898ac2fb77c1af23.pdf,.pdf,520127,2026-07-01T23:04:40,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0321,C:\Work\Answer-Aware-parser\sample_corpus\dev\8c4cc201460e6703dc58f5d07900f34b.json,8c4cc201460e6703dc58f5d07900f34b.json,.json,27866,2026-07-01T23:04:14,json,loaded,46342,11586,{,"[""finance""]"
doc_0322,C:\Work\Answer-Aware-parser\sample_corpus\dev\8c4cc201460e6703dc58f5d07900f34b.pdf,8c4cc201460e6703dc58f5d07900f34b.pdf,.pdf,37679,2026-07-01T23:04:33,pdf,empty,0,0,%PDF-1.3,"[""general""]"
doc_0323,C:\Work\Answer-Aware-parser\sample_corpus\dev\8d472aec776745e1c7678f8cc54c3b41.json,8d472aec776745e1c7678f8cc54c3b41.json,.json,54047,2026-07-01T23:04:30,json,loaded,93336,23334,{,"[""finance""]"
doc_0324,C:\Work\Answer-Aware-parser\sample_corpus\dev\8d472aec776745e1c7678f8cc54c3b41.pdf,8d472aec776745e1c7678f8cc54c3b41.pdf,.pdf,388597,2026-07-01T23:04:14,pdf,empty,0,0,%PDF-1.3,"[""general""]"
